exam_year,exam_session,exam_course,question_number,content,answer,explanation,subject
2024,52,1교시,44,근긴장도가 너무 낮아 바로누운자세에서 개구리다리 자세를 취하는 뇌성마비 아동을 위한 물리치료는? ① 공동운동을 억제하기 위한 치료 ② 관절운동범위를 증가하기 위한 뻗침운동 ③ 관절주위 조직을 이완하기 위한 관절가동술 ④ 수의적 반응을 억제하기 위한 빠른 움직임 유도 ⑤ 호흡을 촉진하기 위하여 울거나 크게 웃는 것을 유도,⑤ 호흡을 촉진하기 위하여 울거나 크게 웃는 것을 유도,"저긴장형(Hypotonic) 뇌성마비 중재
증상: 근긴장도 낮음 (Floppy) / 개구리다리 자세 (Frog-leg)
문제: 근육 활성도 부족 / 호흡근 약화
치료:
     근긴장도를 '높이는' 촉진(Facilitation) 기법 필요 (②③④ 반대)
     감각 입력 증가 (두드리기 쓸기)
     울기 크게 웃기: 호흡근(가로막 복근)을 강하게 수축시켜 활성화하고 긴장도를 높이는 데 도움",물리치료 중재 (신경계/아동)
2024,52,1교시,45,선자세를 통해 관절 주변의 협력 수축을 만드는 운동발달 단계는? ① 숙련 ② 안정성 ③ 운동성 ④ 조절된 안정성 ⑤ 조절된 운동성,② 안정성,"루드(Rood) 운동발달 4단계
① 운동성 (Mobility): 움직임 시작
② 안정성 (Stability): 항중력 자세 유지
     '선자세' (Standing) 유지
     '관절 주변 협력 수축(Co-contraction)' 필요 (예: 엉덩이 무릎 근육 동시 수축)
③ 조절된 안정성 (Controlled Mobility): 안정된 상태에서 몸통 움직임 (예: 선자세에서 팔 뻗기)
④ 숙련 (Skill): 조절된 움직임 (예: 걷기)
(※편집자 주: ①숙련과 ⑤조절된운동성은 동일한 'Skill' 단계. ③운동성과 ⑤조절된운동성 순서가 바뀌었으나 ②안정성의 정의가 명확함)",물리치료 중재 (신경계/아동)
2024,52,1교시,46,뇌손상 환자를 위해 예측적 균형조절을 증진하는 물리치료는? ① 한 다리로 서기 ② 치료용 공 위에 앉기 ③ 다양한 방향으로 팔뻗기 ④ 미니트램펄린 위에서 뛰기 ⑤ 눈을 감고 밸런스패드 위에 서기,③ 다양한 방향으로 팔뻗기,"균형 조절 유형
반응적(Reactive): 예상치 못한 자극에 반응 (예: 누가 밀었을 때)
예측적(Anticipatory): '스스로' 움직임을 시작하기 '전'에 자세를 미리 조절
     '팔뻗기(Reaching)' 동작
     팔을 뻗기 위해 무게중심이 이동할 것을 '예측'하고 몸통과 다리 근육을 미리 활성화",물리치료 중재 (신경계)
2024,52,1교시,47,C5 완전 척수손상 환자에 대한 기능적 훈련은? ① 손조절기가 달린 자동차 운전 ② 이동형 팔지지대를 이용한 식사 ③ 휠체어에서 매트로 독립적 이동 ④ 수동휠체어 독립적 사용 ⑤ 같은 높이에서 미끄럼판을 이용한 독립적 이동,② 이동형 팔지지대를 이용한 식사,"C5 척수손상 기능 수준
잔존 근육: 어깨세모근(Deltoid) 위팔두갈래근(Biceps) (어깨 벌림 팔꿉 굽힘 가능)
마비 근육: 위팔세갈래근(Triceps) 손목/손가락 근육
기능:
     팔을 들고 팔꿈치를 굽힐 수 있으나 손 기능 X
     이동형 팔지지대 (Mobile Arm Support, MAS): 팔의 무게를 받쳐줌
     MAS를 이용하여 식사 등 ADL 수행 가능
③④⑤: C6(손목폄) 또는 C7(삼두근) 이상 필요",물리치료 중재 (신경계)
2024,52,1교시,48,C6 완전 척수손상 환자가 침상에서 안정된 앉은자세를 위해 팔꿉관절을 잠김위치로 고정하는 어깨관절의 위치는? ① 가쪽돌림과 폄 ② 안쪽돌림과 폄 ③ 안쪽돌림과 벌림 ④ 가쪽돌림과 굽힘 ⑤ 안쪽돌림과 굽힘,① 가쪽돌림과 폄,"척수손상 환자 팔꿈치 잠김(Locking)
대상: C6 (위팔세갈래근(Triceps) 마비)
목표: 팔꿉관절 폄(Extension) 상태 고정
방법:
     어깨관절 폄(Extension)
     어깨관절 가쪽돌림(External rotation)
     아래팔 뒤침(Supination)
이 자세는 팔꿉관절의 인대와 구조물에 의해 수동적으로 잠김 위치가 됨",물리치료 중재 (신경계)
2024,52,1교시,49,"위-아래운동신경세포 변성질환으로 초기 강직마비가 나타나는 환자에 대한 독립단계의 물리치료는? ① 고강도, 고빈도의 기능 훈련 ② 강직 감소를 위한 빠른 능동운동 ③ 피로 발생 시 능동운동으로 전환 ④ 근력 강화를 위한 장시간 저항운동 ⑤ 관절운동범위 확보와 근력 강화훈련",⑤ 관절운동범위 확보와 근력 강화훈련,"질환: 루게릭병 (ALS) (위/아래운동신경세포 변성)
초기/독립단계: 환자가 아직 독립적 보행/생활 가능
증상: 강직(Spasticity - UMN) / 위축(Atrophy - LMN) / 피로(Fatigue)
중재:
     관절운동범위(ROM) 확보: 강직/구축 예방
     근력 강화: '과도하지 않은' 저-중강도 저항운동 (①④ 아님)
     피로(Fatigue) 예방이 매우 중요 (③ 반대)",물리치료 중재 (신경계)
2024,52,1교시,50,크룸프케마비 환자에게 필요한 운동치료는? ① 엄지 굽힘운동 ② 어깨뼈 가동운동 ③ 아래팔 뒤침운동 ④ 팔꿉관절 굽힘운동 ⑤ 어깨관절 가쪽돌림운동,① 엄지 굽힘운동,"팔신경얼기(Brachial plexus) 손상
얼브 마비 (Erb's palsy): C5-C6 (위쪽) 손상
크룸프케 마비 (Klumpke's palsy): C8-T1 (아래쪽) 손상
C8-T1 지배: 손과 손가락의 내재근(Intrinsic muscles) 손가락 굽힘근
증상: 갈퀴손(Claw hand) 변형 / 손의 작은 근육 마비
치료: 마비된 손가락/엄지 굽힘운동 등",물리치료 중재 (신경계)
2024,52,1교시,51,스포츠 경기 후 근육의 심한 피로현상과 긴장도 증가가 나타나는 운동선수에게 이완효과와 진정효과를 주기 위한 적절한 물리적 인자치료는? ① 중온욕 ② 소금 마찰욕 ③ 한랭 침수욕 ④ 고압 압주욕 ⑤ 소금얼음 교대마찰욕,① 중온욕,"수치료(Hydrotherapy) 온도 효과
목적: 경기 후 피로 / 근긴장 증가 / 이완 및 진정
한랭욕 (Cold bath): 염증 감소 통증 감소 (진정효과 적음)
고온욕 (Hot bath): 혈관 확장 (피로 가중 가능)
중온욕 (Tepid/Neutral bath): 33~36℃. 체온과 비슷
     자극이 적고 부교감신경 활성화
     진정(Sedative) 및 이완(Relaxation) 효과가 가장 큼",물리치료 중재 (물리적인자치료/수치료)
2024,52,1교시,52,외상성 뇌손상 환자의 엉치뼈 주변에 발생한 욕창 부위의 치유 촉진에 적합한 물리적 인자치료와 적용방식이 옳게 연결된 것은? ① 레이저-주사선조사법 ② 연속초음파-접촉고정법 ③ 간섭전류치료-흡인전극법 ④ 은침전극전기자극 표준은 침전극법 ⑤ 경피신경전기자극-탄소실리콘전극법,① 레이저-주사선조사법,"욕창(Pressure sore) / 상처 치유
레이저 (Laser): 저강도 레이저(LLLT)는 ATP 합성 촉진 콜라겐 합성
상처 치유 욕창 치유 촉진에 효과적
적용 방식:
     주사선조사법 (Scanning): 넓은 부위(엉치뼈 주변)에 비접촉식으로 레이저를 스캔하며 조사
② 연속초음파: 열 효과 (급성 상처 부적합)
③⑤ ICT/TENS: 주 목적이 상처치유 아님",물리치료 중재 (물리적인자치료)
2024,52,1교시,53,자신경병증으로 인한 손 변형에 사용하는 보조기는? ① 콕업 보조기 ② 긴맞섬 보조기 ③ 너클밴더 보조기 ④ 손목평보조 보조기 ⑤ 번넬등쪽손목 보조기,③ 너클밴더 보조기,"신경 손상별 손 보조기
자신경(Ulnar nerve) 손상:
     손 내재근(벌레근/뼈사이근) 마비
     변형: 갈퀴손 (Claw hand) (MCP 과다폄 + IP 굽힘)
보조기 (Splint):
     너클밴더 보조기 (Knuckle-bender splint)
     MCP 관절의 과다폄(Hyperextension)을 방지 (MCP 굽힘 유도)",물리치료 중재 (보조기)
2024,52,1교시,54,말초부종과 심박출량 감소 및 호흡곤란이 주요 증상으로 나타나는 질환은? ① 심근경색 ② 심내막염 ③ 급성심근염 ④ 안정협심증 ⑤ 울혈심부전,⑤ 울혈심부전,"심장질환 증상
질환: 울혈심부전 (Congestive Heart Failure, CHF)
병태: 심장의 펌프 기능 저하 → 심박출량 감소
좌심부전: 폐 울혈 → 호흡곤란
우심부전: 전신 울혈 → 말초부종 (예: 발목 부종)",물리치료 중재 (심폐계)
2024,52,1교시,55,"세균에 의해 발생하는 감염질환으로, 객혈과 고열이 동반되며 방사선 결과에서 허파 공동 형성이 확인되는 질환은? ① 폐렴 ② 폐결핵 ③ 폐공기증 ④ 공기가슴증 ⑤ 폐포단백증",② 폐결핵,"호흡기 감염질환
원인: 세균 (결핵균)
증상: 고열 객혈 (피가 섞인 가래)
X-ray 소견: 허파 공동 형성 (Cavity) (결핵균이 폐조직을 파괴한 빈 공간)
진단: 폐결핵 (Pulmonary Tuberculosis)",물리치료 중재 (심폐계)
2024,52,1교시,56,심장혈관질환의 위험요소가 있는 50세 남자에게 시행한 장기간 유산소 운동의 훈련 효과는? ① 심박수 증가 ② 분당호흡수 증가 ③ 수축기혈압 증가 ④ 동정맥산소차 증가 ⑤ 심근산소요구량 증가,④ 동정맥산소차 증가,"유산소 운동(Aerobic training)의 장기적 효과
심혈관계 적응 (안정 시):
     심박수(HR) 감소 (① 아님)
     혈압(BP) 감소 (③ 아님)
     심근산소요구량 감소 (⑤ 아님)
호흡계 적응: 분당호흡수 감소 (② 아님)
말초 적응:
     근육 내 모세혈관 발달 / 미토콘드리아 증가
     근육이 혈액에서 산소를 더 효율적으로 뽑아 씀
     동정맥산소차 (a-vO2 difference) 증가",물리치료 중재 (심폐계/운동생리)
2024,52,1교시,57,"운동부하검사에서 환자가 ""매우 힘들다.""라며 검사 종료를 요청하였다. Borg 척도에서 이 환자의 운동자각도는? ① 15 ② 11 ③ 13 ④ 17 ⑤ 20",④ 17,"보그(Borg) 척도 (RPE Scale) (6-20 척도)
11: '비교적 가벼움' (Light)
13: '약간 힘듦' (Somewhat hard)
15: '힘듦' (Hard)
17: '매우 힘듦' (Very hard)
19-20: '매우 매우 힘듦' (Maximal)
""매우 힘들다""는 17에 해당",물리치료 중재 (심폐계)
2024,52,1교시,58,"기도청결을 위한 기법으로, 호흡조절과 가슴팽창 및 노력성 날숨을 반복해 실시하는 호흡물리치료는? ① 가쁜기침 ② 능동적배출 ③ 양압날숨호흡 ④ 간헐적양압호흡 ⑤ 능동주기호흡법",⑤ 능동주기호흡법,"기도 청결(Airway clearance) 기법
능동주기호흡법 (Active Cycle of Breathing Technique, ACBT):
3단계 반복
     1. 호흡조절 (Breathing control): 이완
     2. 가슴팽창 (Thoracic expansion): 심호흡 (객담 이동)
     3. 노력성 날숨 (Forced expiratory technique, FET): 허핑(Huffing) (객담 배출)",물리치료 중재 (심폐계)
2024,52,1교시,59,허파의 특정 부위에 환기량을 증가시키기 위해 실시하는 호흡물리치료는? ① 유산소운동 ② 허인두호흡운동 ③ 호흡근강화운동 ④ 허파분절호흡운동 ⑤ 오므린입술호흡운동,④ 허파분절호흡운동,"호흡 운동(Breathing exercise) 목적
허파분절호흡운동 (Segmental breathing):
     환자가 환기가 잘 안 되는 '특정 허파 분절'에 집중
     치료사는 해당 부위에 손을 대고 촉각 자극(Tactile cue) 제공
     해당 부위의 환기(Ventilation)를 국소적으로 증가시킴",물리치료 중재 (심폐계)
2024,52,1교시,60,멜라닌 세포 결핍으로 피부에 탈색반이 나타나는 환자에게 적합한 물리적 인자치료는? ① 자외선 ② 적외선 ③ 초음파 ④ 극초단파 ⑤ 경피신경전기자극,① 자외선,"피부질환과 광선치료 질환: 백반증 (Vitiligo) (멜라닌 세포 결핍) 치료: 자외선 (Ultraviolet, UV) 치료 특히 UVB (Narrowband UVB) 또는 PUVA (Psoralen + UVA) 자외선이 멜라닌 세포의 재색소침착(Repigmentation)을 유도",물리치료 중재 (물리적인자치료/피부)
2024,52,1교시,61,유방암 수술 후 오른쪽 팔에 림프부종이 발생한 환자에게 적용하는 도수림프배액법의 치료 효과로 옳은 것은? ① 근력 증가 ② 림프형성 감소 ③ 림프혈관운동성 증가 ④ 교감신경계 자극 촉진 ⑤ 몸쪽에서 먼쪽으로 림프 이동 촉진,③ 림프혈관운동성 증가,도수림프배액법(MLD) 효과 MLD는 매우 부드러운 자극으로 피부 아래 림프관을 자극 림프관 자체의 자발적인 수축(운동성)을 촉진(증가)시켜 림프액 이동을 돕는 기법 (부교감신경을 자극하여 이완/진정 효과 ) (먼쪽에서 몸쪽으로 림프를 이동시킴 ),물리치료 중재 (림프)
2024,52,1교시,62,"겨울철 야외근무 후 발가락 끝에 쑤시는 통증과 함께 충혈, 부종, 물집이 발견된 환자의 초기 관리로 옳은 것은? ① 감염을 방지하기 위해 물집 터뜨리기 ② 피부유착을 방지하기 위해 발 마사지하기 ③ 부종을 줄이기 위해 다리를 심장보다 높게 들기 ④ 체온을 회복하기 위해 뜨거운 물(43℃ 이상)에 발 담그기 ⑤ 습윤환경을 유지하기 위해 젖은 거즈를 발가락 사이에 끼우기",③ 부종을 줄이기 위해 다리를 심장보다 높게 들기,동상(Frostbite) 초기 관리 증상은 동상(2도 이상) 물집(수포)은 감염 위험으로 터뜨리지 않음 마사지 금지 (얼음 결정이 조직 추가 손상) 재가온은 38-42℃의 '따뜻한' 물로 천천히 (뜨거운 물 금지) 부종 감소를 위해 다리를 심장보다 높게 올리는(Elevation) 것이 도움됨,물리치료 중재 (피부)
2024,52,1교시,63,"어깨관절에 3도 화상을 입은 환자의 구축방지 자세는? ① 어깨관절 벌림, 폄, 안쪽돌림 ② 어깨관절 모음, 폄, 가쪽돌림 ③ 어깨관절 벌림, 굽힘, 안쪽돌림 ④ 어깨관절 벌림, 굽힘, 가쪽돌림 ⑤ 어깨관절 모음, 굽힘, 가쪽돌림","④ 어깨관절 벌림, 굽힘, 가쪽돌림",화상 구축(Contracture) 방지 자세 어깨관절(특히 겨드랑이) 화상은 모음(Adduction) 안쪽돌림(Internal rotation) 구축이 가장 흔하게 발생 따라서 구축 방지를 위해 반대 자세 즉 벌림(Abduction) 굽힘(Flexion) 가쪽돌림(External rotation) 자세를 취해야 함,물리치료 중재 (피부)
2024,52,1교시,64,이틀 전에 왼쪽 중간대뇌동맥 뇌경색 진단을 받은 60대 남자 환자의 침상 자세 조절로 옳은 것은? ① 바로누운자세에서는 골반을 뒤당김시킨다 ② 바로누운자세에서는 머리를 왼쪽으로 돌림시킨다 ③ 오른쪽 옆으로 누울 때 손상 쪽 무릎관절을 폄시킨다 ④ 오른쪽 옆으로 누울 때 손상 쪽 어깨관절을 내밈시킨다 ⑤ 오른쪽 옆으로 누울 때 손상 쪽 엉덩관절을 굽힘시킨다,④ 오른쪽 옆으로 누울 때 손상 쪽 어깨관절을 내밈시킨다,뇌졸중 환자 자세 조절 (왼쪽 손상/마비) 비마비측(오른쪽)으로 누울 때 마비측(왼쪽) 어깨는 뒤당김(Retraction) 패턴이 나타나기 쉬움 이를 억제하기 위해 마비측(손상 쪽) 어깨뼈를 앞으로 내밈(Protraction) 시켜야 함 (① 골반은 앞당김 / ② 머리는 비손상측(오른쪽) 돌림 / ③ 무릎은 굽힘),물리치료 중재 (신경계)
2024,52,1교시,65,60세 여자가 밭일로 어깨를 과사용한 결과 돌림근띠 봉합 수술을 받고 3일이 지났다. 현재 안정 시에 수술 부위의 통증을 호소한다. 적절한 중재는? ① 저항운동 ② 낮은 강도의 근고정운동 ③ 기능적 독립성 회복운동 ④ 다각도 최대하 등척운동 ⑤ 완전범위까지 수동적 뻗침운동,② 낮은 강도의 근고정운동,돌림근띠 봉합술 직후(3일) (급성기/최대보호기) 안정 시 통증은 염증 반응 의미 이 시기에는 봉합 부위 보호가 최우선 강한 저항운동(①④)이나 수동 뻗침(⑤)은 봉합부 파열 위험 통증을 유발하지 않는 범위에서 '낮은 강도의 근고정운동(등척운동)'을 통해 근활성을 유지하고 혈액순환 촉진,물리치료 중재 (근골격계)
2024,52,1교시,66,「의료법」에 규정된 의료법의 목적은? ① 국민 대상 보건 교육 ② 국민 대상 사회복지 활성화 ③ 국민에게 의료기기 보급 ④ 국민의 건강을 보호하고 증진 ⑤ 국민의 인간다운 삶과 권리 보장,④ 국민의 건강을 보호하고 증진,"의료법 제1조(목적) ""이 법은 모든 국민이 수준 높은 의료 혜택을 받을 수 있도록 국민의료에 필요한 사항을 규정함으로써 국민의 건강을 보호하고 증진함을 목적으로 한다""",의료관계법규
2024,52,1교시,67,「의료법」상 세탁물처리업을 하는 'A'가 교통사고로 2개월간 휴업을 하고자 하는 경우 'A'는 누구에게 신고해야 하는가? ① 시장 ② 대통령 ③ 보건소장 ④ 보건복지부장관 ⑤ 행정안전부장관,① 시장,의료법 시행규칙 제48조(휴업·폐업의 신고) 의료기관 세탁물처리업자는 1개월 이상 휴업 시 관할 시·도지사 또는 '시장·군수·구청장'에게 신고 보기 중 '시장'이 이에 해당,의료관계법규
2024,52,1교시,68,「의료법」상 외국의 의료인 면허를 가지고 일정기간 국내에 체류하는 자가 국내에서 교육연구사업을 수행하기 위해서는 누구의 승인을 받아야 하는가? ① 보건소장 ② 외교부장관 ③ 보건복지부장관 ④ 특별자치도지사 ⑤ 시장·군수·구청장,③ 보건복지부장관,의료법 제27조(무면허 의료행위 등 금지) 1항 예외 외국 면허 소지자가 교육연구사업을 위해 의료행위를 할 경우 '보건복지부장관'의 승인을 받아야 함,의료관계법규
2024,52,1교시,69,「의료법」에 규정된 정보통신기술을 활용하여 먼 곳에 있는 의료인에게 의료지식이나 기술을 지원하는 것은? ① 대면의료 ② 원격의료 ③ 대체의료 ④ 컴퓨터의료 ⑤ 인공지능의료,② 원격의료,의료법 제34조(원격의료) '원격의료'는 정보통신기술을 활용하여 의료지식이나 기술을 지원하는 것(의료인 간) 또는 환자를 진료하는 것(의료인-환자)을 의미,의료관계법규
2024,52,1교시,70,"「의료법」의 의료기관의 의료용 시설·기재·약품, 그 밖의 기물 등을 파괴·손상하거나 의료기관을 점거하여 진료를 방해하면 아니 된다를 위반한 경우 규정된 벌칙은? ① 1년 이하의 징역이나 1천만원 이하의 벌금 ② 2년 이하의 징역이나 2천만원 이하의 벌금 ③ 3년 이하의 징역이나 3천만원 이하의 벌금 ④ 5년 이하의 징역이나 3천만원 이하의 벌금 ⑤ 5년 이하의 징역이나 5천만원 이하의 벌금",⑤ 5년 이하의 징역이나 5천만원 이하의 벌금,의료법 제12조(의료기술 등의 보호) 및 제87조(벌칙) 의료기관 시설 기물 파괴 손상 점거 등으로 진료를 방해하는 행위 '5년 이하의 징역이나 5천만원 이하의 벌금'에 처함,의료관계법규
2024,52,1교시,71,다음은 「의료기사 등에 관한 법률」상 의료기사의 정의이다. ( )안에 들어갈 내용으로 옳은 것은? 의사 또는 치과의사의 지도 아래 ( )에 종사하는 사람을 말한다 ① 진료나 의무기록 ② 진료나 의화학적 검사 ③ 진료 보조나 의학적 검사 ④ 의무기록 또는 진료 보조 ⑤ 진료 보조 및 이학적 검사,② 진료나 의화학적 검사,의료기사 등에 관한 법률 제2조(정의) '의료기사'란 의사 또는 치과의사의 지도 아래 '진료나 의화학적 검사'에 종사하는 사람을 말함,의료관계법규
2024,52,1교시,72,"「의료기사 등에 관한 법률」상 물리치료사 국가시험의 출제방법, 과목별 배점비율, 그 밖에 시험 시행에 필요한 사항을 정하는 자는? ① 대통령 ② 국회의장 ③ 질병관리청장 ④ 행정안전부장관 ⑤ 국가시험관리기관의 장",⑤ 국가시험관리기관의 장,의료기사법 시행령 제4조(국가시험의 시행) 시험과목 배점비율 등은 보건복지부령으로 정하나 세부적인 출제방법 등 시험 시행에 필요한 사항은 '국가시험관리기관의 장'(한국보건의료인국가시험원장)이 정함,의료관계법규
2024,52,1교시,73,「의료기사 등에 관한 법률」상 의료기사등의 면허없이 의료기사등의 업무를 수행할 수 있는 자는? ① 면허는 없으나 의료기사 업무에 숙달된 자 ② 면허는 없으나 물리치료 업무를 설명하는 자 ③ 면허증을 대여받아 의료기사등의 업무를 수행하는 자 ④ 대학에서 취득하려는 면허에 상응하는 교육과정을 이수하기 위해 실습 중인 자 ⑤ 물리치료사 국가시험에 합격한 후 면허증 발급을 기다리며 의료기관에 취업예정인 자,④ 대학에서 취득하려는 면허에 상응하는 교육과정을 이수하기 위해 실습 중인 자,의료기사법 제10조(무면허자의 업무금지 등) 예외 조항 대학 등에서 면허에 상응하는 '교육과정을 이수하기 위한 실습' 중인 경우는 무면허 업무에 해당하지 않음,의료관계법규
2024,52,1교시,74,「의료기사 등에 관한 법률」상 5년 동안 물리치료사 보수교육이 유예된 'A'가 물리치료 업무에 종사하려고 할 때 받아야 하는 보수교육 시간은 몇 시간 이상인가? ① 4시간 ② 8시간 ③ 12시간 ④ 16시간 ⑤ 20시간,⑤ 20시간,의료기사법 시행규칙 제11조(보수교육) 보수교육 유예자가 업무에 재종사 시 유예 기간에 따라 교육 이수 (문제 출제 시점 과거 규정 기준) 5년 이상 유예 시 20시간 이상 이수,의료관계법규
2024,52,1교시,75,「의료기사 등에 관한 법률」상 물리치료사 면허를 다른 사람에게 대여한 경우 규정된 벌칙은? ① 1년 이하의 징역이나 1천만원 이하의 벌금 ② 2년 이하의 징역이나 2천만원 이하의 벌금 ③ 3년 이하의 징역이나 3천만원 이하의 벌금 ④ 5년 이하의 징역이나 3천만원 이하의 벌금 ⑤ 5년 이하의 징역이나 5천만원 이하의 벌금,③ 3년 이하의 징역이나 3천만원 이하의 벌금,의료기사법 제29조(벌칙) 면허증을 '대여'한 자 (또는 대여받은 자) '3년 이하의 징역 또는 3천만원 이하의 벌금'에 처함,의료관계법규
2024,52,1교시,76,「장애인복지법」상 장애인 종합정책의 수립·이행을 감독· 평가하기 위한 장애인정책조정위원회는 누구의 소속하에 두어야 하는가? ① 대통령 ② 국무총리 ③ 시·도지사 ④ 국립재활원장 ⑤ 보건복지부장관,② 국무총리,장애인복지법 제11조(장애인정책조정위원회) 장애인 종합정책을 심의 조정하기 위해 '국무총리' 소속으로 장애인정책조정위원회를 둠,의료관계법규
2024,52,1교시,77,「장애인복지법」상 시장·군수·구청장이 등록증을 받은 장애인의 장애 상태의 변화에 따른 장애 정도를 조정할 때 정밀심사를 의뢰할 수 있는 공공기관은? ① 국립암센터 ② 국립재활원 ③ 국립대병원 ④ 국민연금공단 ⑤ 국립중앙의료원,④ 국민연금공단,장애인복지법 시행령 제7조(장애 정도 심사) 시장·군수·구청장은 장애 진단 및 장애 정도의 심사를 '국민연금공단'(이사장)에 의뢰할 수 있음 (공단이 장애등급 심사 업무 위탁 수행),의료관계법규
2024,52,1교시,78,「장애인복지법」상 국가와 지방자치단체 외의 자가 장애인 복지시설을 설치·운영하려면 해당 시설의 관할 소재지 누구에게 신고하여야 하는가? ① 경찰서장 ② 보건소장 ③ 소방서장 ④ 시장·군수·구청장 ⑤ 문화체육관광부장관,④ 시장·군수·구청장,장애인복지법 제59조(시설 설치·운영 신고) 국가 또는 지방자치단체 외의 자가 장애인복지시설을 설치·운영하려면 관할 '시장·군수·구청장'에게 신고해야 함,의료관계법규
2024,52,1교시,79,「노인복지법」상 노인의 보건 및 복지증진을 위한 시책을 강구하여 추진하여야 하는 자는? ① 국가와 노인복지시설 ② 국가와 지방자치단체 ③ 지방자치단체와 노인복지시설 ④ 지방자치단체와 한국사회복지협의회 ⑤ 한국사회복지협의회와 노인복지시설,② 국가와 지방자치단체,노인복지법 제4조(보건복지 증진의무) '국가와 지방자치단체'는 노인의 보건 및 복지증진 시책을 강구하고 추진해야 할 의무가 있음,의료관계법규
2024,52,1교시,80,「노인복지법」상 시장·군수·구청장이 국·공립 병원에서 65세 이상의 자에게 2년에 1회 이상 받게 할 수 있는 것은? ① 건강진단 ② 재무상담 ③ 복지조치 ④ 생업지원 ⑤ 보건급여,① 건강진단,노인복지법 제27조(건강진단 등) 시장·군수·구청장은 65세 이상 노인(수급권자 등)에게 2년에 1회 이상 '건강진단'을 실시할 수 있음,의료관계법규
2024,52,1교시,81,「노인복지법」상 노인들의 사회활동 참여욕구를 충족시키기 위하여 건전한 취미생활·노인건강유지·소득보장 기타 일상 생활과 관련한 학습프로그램을 제공함을 목적으로 하는 시설은? ① 노인교실 ② 양로시설 ③ 노인복지주택 ④ 노인요양시설 ⑤ 노인요양공동생활가정,① 노인교실,노인복지법 제36조(노인여가복지시설) '노인교실'은 노인들을 대상으로 사회활동 참여욕구 충족을 위한 학습 프로그램을 제공하는 시설,의료관계법규
2024,52,1교시,82,「노인복지법」상 노인에 대한 금지행위에 해당하지 않는 것은? ① 노인을 이용하여 구걸하는 행위 ② 노인의 신체에 폭행을 가하거나 상해를 입히는 행위 ③ 노인의 자유의사로 합의된 노동을 하도록 하는 행위 ④ 노인에게 성적 수치심을 주는 성폭행·성희롱 등의 행위 ⑤ 노인을 위하여 증여 또는 급여된 금품을 그 목적 외의 용도에 사용하는 행위,③ 노인의 자유의사로 합의된 노동을 하도록 하는 행위,노인복지법 제39조의9(금지행위) ①②④⑤는 모두 노인 학대에 해당하는 금지행위 ③ '자유의사로 합의된 노동'은 학대나 금지행위에 해당하지 않음,의료관계법규
2024,52,1교시,83,「국민건강보험법」상 사용자는? ① 보건복지부장관 ② 의료법인의 이사 ③ 사립학교에서 근무하는 교사 ④ 사립학교 행정실에서 근무하는 직원 ⑤ 지방자치단체에서 공무에 종사하는 직원,① 보건복지부장관,"국민건강보험법 제2조(정의) '사용자'란 근로자가 소속된 사업장의 사업주, 공무원이 소속된 기관의 장, 교직원이 소속된 학교의 설립자 등 (※ 편집자 주: ③④⑤는 근로자(직장가입자). ②는 사용자 아님. ① 보건복지부장관은 공단의 관장 주체이며 사용자가 아님. 문제 또는 답안에 명백한 오류가 있으나 제공된 최종답안 ①을 기준으로 함.)",의료관계법규
2024,52,1교시,84,「국민건강보험법」상 직장가입자로 옳은 사람은? ① 현역병 ② 군간부후보생 ③ 비상근 교직원 ④ 전환복무된 사람 ⑤ 사업장의 상근 근로자,⑤ 사업장의 상근 근로자,국민건강보험법 제6조(가입자) '직장가입자'는 '모든 사업장의 근로자' '공무원' '교직원' '사업장의 상근 근로자'가 이에 해당 ①②④(군인 등)는 적용 제외. ③(비상근)은 제외,의료관계법규
2024,52,1교시,85,「국민건강보험법」상 보험급여의 정지 대상자로 옳은 사람은? ① 신생아 ② 정규직 공무원 ③ 해외에 체류 중인 회사원 ④ 지방에 출장 중인 정규직 교직원 ⑤ 의료기관에서 근무하는 물리치료사,③ 해외에 체류 중인 회사원,"국민건강보험법 제54조(급여의 정지) '국외에 체류'하는 경우 그 기간(1개월 이상) 동안 보험급여를 정지함 (단, 업무상 출국(④) 등은 예외)",의료관계법규
